Directorio|Secuencia_p|Secuencia_encuesta|Orden|Fex_c|llave_hogar|P6240|P6250|P6260|P6270|P6280|P6300|P6310|P7430|P6330|P6340|P6351
3453608|1|2|2|871.97963885|34536081|1||||||||||
3453608|1|3|3|871.97963885|34536081|1||||||||||
3453609|1|1|1|1394.1628215|34536091|1||||||||||
3453609|1|2|2|1394.1628215|34536091|4|2|2|2|2|2|||||
3453609|1|3|3|1394.1628215|34536091|1||||||||||
3453610|1|1|1|648.20384013|34536101|1||||||||||
3453610|1|2|2|648.20384013|34536101|4|2|2|2|2|2|||||
3453610|1|3|3|648.20384013|34536101|1||||||||||
3453610|1|4|4|648.20384013|34536101|5||||||||||
3453611|1|1|1|1703.5302022|34536111|4|1|||||||||
3453612|1|1|1|2168.3065651|34536121|1||||||||||
3453612|1|2|2|2168.3065651|34536121|2|2|2|2|1||||||1
3453612|1|3|3|2168.3065651|34536121|1||||||||||
3453613|1|1|1|2018.3453686|34536131|1||||||||||
3453614|1|1|1|1165.898151|34536141|4|2|2|2|2|2|||||
3453614|1|2|2|1165.898151|34536141|1||||||||||
3453614|1|3|3|1165.898151|34536141|3|2|2|2|2|2|||||
3453615|1|1|1|1048.4918485|34536151|1||||||||||
3453615|1|2|2|1048.4918485|34536151|2|2|2|2|1||||||1
3453615|1|3|3|1048.4918485|34536151|3|2|2|2|2|1|12||||
3453615|1|4|4|1048.4918485|34536151|3|2|2|2|2|2|||||
3453616|1|1|1|1499.2121396|34536161|1||||||||||
3453617|1|1|1|1471.6340321|34536171|4|2|2|2|2|2|||||
3453618|1|1|1|1483.4570825|34536181|4|2|2|2|2|1|10||||
3453618|1|2|2|1483.4570825|34536181|1||||||||||
3453618|1|3|3|1483.4570825|34536181|1||||||||||
3453618|1|4|4|1483.4570825|34536181|3|2|2|2|2|2|||||
3453619|1|1|1|1480.1521219|34536191|1||||||||||
3453619|1|2|2|1480.1521219|34536191|4|2|2|2|2|2|||||
3453620|1|1|1|1608.1317993|34536201|1||||||||||
3453620|1|2|2|1608.1317993|34536201|1||||||||||
3453620|1|3|3|1608.1317993|34536201|3|1|||||||||
3453620|1|4|4|1608.1317993|34536201|3|2|2|2|2|2|||||
3453621|1|1|1|1060.8269441|34536211|1||||||||||
3453621|1|2|2|1060.8269441|34536211|1||||||||||
3453622|1|1|1|1397.7633033|34536221|1||||||||||
3453622|1|2|2|1397.7633033|34536221|1||||||||||
3453623|1|1|1|1269.2717065|34536231|1||||||||||
3453623|1|2|2|1269.2717065|34536231|1||||||||||
3453623|1|3|3|1269.2717065|34536231|1||||||||||
3453624|1|1|1|1243.2230087|34536241|4|1|||||||||
3453624|1|2|2|1243.2230087|34536241|3|2|2|2|2|2|||||
3453624|1|3|3|1243.2230087|34536241|1||||||||||
3453625|1|1|1|1406.827642|34536251|1||||||||||
3453625|1|2|2|1406.827642|34536251|1||||||||||
3453625|1|3|3|1406.827642|34536251|3|2|2|2|2|2|||||
3453625|1|4|4|1406.827642|34536251|3|2|2|2|2|2|||||
3453625|1|5|5|1406.827642|34536251|4|1|||||||||
3453626|1|1|1|1397.7633033|34536261|1||||||||||
3453626|1|2|2|1397.7633033|34536261|1||||||||||
3453627|1|1|1|1562.5409404|34536271|1||||||||||
3453627|1|2|2|1562.5409404|34536271|1||||||||||
3453628|1|1|1|979.6131559|34536281|4|1|||||||||
3453629|1|1|1|1416.192386|34536291|1||||||||||
3453629|1|2|2|1416.192386|34536291|4|2|2|2|2|2|||||
3453630|1|1|1|1203.8435682|34536301|4|2|2|2|2|2|||||
3453630|1|2|2|1203.8435682|34536301|1||||||||||
3453630|1|3|3|1203.8435682|34536301|3|2|2|2|2|2|||||
3453631|1|1|1|1021.0879287|34536311|1||||||||||
3453632|1|1|1|1049.4127279|34536321|1||||||||||
3453632|1|2|2|1049.4127279|34536321|4|2|2|2|2|2|||||
3453632|1|3|3|1049.4127279|34536321|4|1|||||||||
3453632|1|4|4|1049.4127279|34536321|1||||||||||
3453633|1|1|1|1494.3342439|34536331|1||||||||||
3453633|1|2|2|1494.3342439|34536331|4|2|2|2|1||||||1
3453634|1|1|1|1047.7889938|34536341|4|2|2|2|2|1|10||||
3453634|1|2|2|1047.7889938|34536341|1||||||||||
3453635|1|1|1|873.11194785|34536351|4|1|||||||||
3453635|1|2|2|873.11194785|34536351|4|2|2|2|2|2|||||
3453635|1|3|3|873.11194785|34536351|4|2|2|2|2|2|||||
3453635|1|4|4|873.11194785|34536351|3|2|2|2|2|2|||||
3453636|1|1|1|994.80997154|34536361|1||||||||||
3453636|1|2|2|994.80997154|34536361|4|1|||||||||
3453636|1|3|3|994.80997154|34536361|1||||||||||
3453637|1|1|1|1687.5821308|34536371|1||||||||||
3453637|1|2|2|1687.5821308|34536371|4|2|2|2|2|2|||||
3453637|1|3|3|1687.5821308|34536371|1||||||||||
3453637|1|4|4|1687.5821308|34536371|1||||||||||
3453637|1|5|5|1687.5821308|34536371|4|2|2|2|2|2|||||
3453637|1|8|8|1687.5821308|34536371|1||||||||||
3453637|1|9|9|1687.5821308|34536371|1||||||||||
3453638|1|1|1|681.75860827|34536381|1||||||||||
3453638|1|2|2|681.75860827|34536381|4|2|2|2|2|1|7|2||2|
3453638|1|3|3|681.75860827|34536381|1||||||||||
3453638|1|4|4|681.75860827|34536381|4|2|2|2|1||||||1
3453639|1|1|1|1852.9923553|34536391|4|2|2|2|2|1|7|2||2|
3453639|1|2|2|1852.9923553|34536391|1||||||||||
3453639|1|3|3|1852.9923553|34536391|3|2|2|2|2|2|||||
3453640|1|1|1|1456.1147764|34536401|4|1|||||||||
3453640|1|2|2|1456.1147764|34536401|1||||||||||
3453640|1|3|3|1456.1147764|34536401|3|2|2|2|2|2|||||
3453641|1|1|1|1715.8906975|34536411|1||||||||||
3453641|1|2|2|1715.8906975|34536411|4|2|2|2|2|1|7|2||2|
3453641|1|3|3|1715.8906975|34536411|3|2|2|2|2|1|12||||
3453641|1|4|4|1715.8906975|34536411|3|2|2|2|2|2|||||
3453642|1|1|1|1491.4256721|34536421|1||||||||||
3453642|1|2|2|1491.4256721|34536421|1||||||||||
3453643|1|1|1|1419.4817389|34536431|4|2|2|2|2|2|||||
3453643|1|2|2|1419.4817389|34536431|1||||||||||
3453643|1|3|3|1419.4817389|34536431|1||||||||||
3453644|1|1|1|1583.3402601|34536441|4|1|||||||||
3453644|1|4|4|1583.3402601|34536441|4|2|2|2|2|2|||||
3453645|1|1|1|1687.6432135|34536451|4|2|2|2|2|2|||||
3453645|1|2|2|1687.6432135|34536451|4|1|||||||||
3453645|1|3|3|1687.6432135|34536451|4|2|2|2|1||||||1
3453645|1|4|4|1687.6432135|34536451|4|1|||||||||
3453645|1|6|6|1687.6432135|34536451|4|1|||||||||
3453645|1|7|7|1687.6432135|34536451|4|1|||||||||
3453646|1|1|1|1378.6220999|34536461|4|1|||||||||
3453646|1|2|2|1378.6220999|34536461|1||||||||||
3453646|1|3|3|1378.6220999|34536461|1||||||||||
3453646|1|5|5|1378.6220999|34536461|1||||||||||
3453647|1|1|1|2211.2945181|34536471|1||||||||||
3453647|1|2|2|2211.2945181|34536471|4|2|2|2|2|1|7|2||2|
3453648|1|1|1|1468.5520164|34536481|4|1|||||||||
3453648|1|2|2|1468.5520164|34536481|1||||||||||
3453648|1|3|3|1468.5520164|34536481|1||||||||||
3453649|1|1|1|2135.143253|34536491|4|2|2|2|2|2|||||
3453649|1|2|2|2135.143253|34536491|6|2|2|2|2|2|||||
3453649|1|3|3|2135.143253|34536491|1||||||||||
3453649|1|4|4|2135.143253|34536491|2|1|||||||||
3453649|1|5|5|2135.143253|34536491|3|2|2|2|2|2|||||
3453650|1|1|1|1436.7391218|34536501|1||||||||||
3453650|1|2|2|1436.7391218|34536501|3|2|2|2|2|2|||||
3453650|1|3|3|1436.7391218|34536501|3|2|2|2|2|2|||||
3453650|1|5|5|1436.7391218|34536501|1||||||||||
3453651|1|4|4|2823.1859479|34536511|4|2|2|2|2|1|6|2||1|1
3453651|1|1|1|2823.1859479|34536511|1||||||||||
3453651|1|2|2|2823.1859479|34536511|4|2|2|2|2|1|10||||
3453652|1|1|1|1435.9048997|34536521|4|2|2|2|2|2|||||
3453653|1|1|1|1562.3248972|34536531|1||||||||||
3453653|1|2|2|1562.3248972|34536531|1||||||||||
3453653|1|3|3|1562.3248972|34536531|2|2|2|2|1||||||1
3453654|1|1|1|1851.8318811|34536541|4|2|2|2|2|1|10||||
3453655|1|1|1|1595.7904691|34536551|1||||||||||
3453655|1|2|2|1595.7904691|34536551|1||||||||||
3453655|1|4|4|1595.7904691|34536551|6|2|2|2|2|2|||||
3453656|1|1|1|1614.7064408|34536561|4|1|||||||||
3453657|1|1|1|1864.2820901|34536571|1||||||||||
3453657|1|3|3|1864.2820901|34536571|1||||||||||
3453658|1|1|1|1930.0304582|34536581|1||||||||||
3453658|1|2|2|1930.0304582|34536581|1||||||||||
3453658|1|3|3|1930.0304582|34536581|3|2|2|2|2|2|||||
3453659|1|1|1|2407.2114601|34536591|4|2|2|2|2|2|||||
3453659|1|2|2|2407.2114601|34536591|1||||||||||
3453659|1|3|3|2407.2114601|34536591|2|2|2|2|1||||||1
3453659|1|4|4|2407.2114601|34536591|1||||||||||
3453659|1|5|5|2407.2114601|34536591|3|2|2|2|2|2|||||
3453660|1|1|1|2101.4075304|34536601|1||||||||||
3453660|1|2|2|2101.4075304|34536601|4|2|2|2|2|2|||||
3453661|1|1|1|1739.609438|34536611|1||||||||||
3453661|1|2|2|1739.609438|34536611|4|2|2|2|2|2|||||
3453661|1|3|3|1739.609438|34536611|4|2|2|2|2|2|||||
3453662|1|1|1|6375.7534671|34536621|2|2|2|2|1||||||1
3453662|1|2|2|6375.7534671|34536621|4|2|2|2|2|2|||||
3453662|1|3|3|6375.7534671|34536621|2|2|2|2|1||||||1
3453662|1|4|4|6375.7534671|34536621|2|2|2|2|1||||||1
3453662|1|5|5|6375.7534671|34536621|1||||||||||
3453663|1|1|1|5112.5998246|34536631|4|2|2|2|2|2|||||
3453663|1|2|2|5112.5998246|34536631|4|2|2|2|2|2|||||
3453664|1|1|1|5999.7050676|34536641|1||||||||||
3453664|1|2|2|5999.7050676|34536641|4|2|2|2|2|2|||||
3453665|1|1|1|2855.1843163|34536651|4|2|1||||||||
3453665|1|2|2|2855.1843163|34536651|1||||||||||
3453665|1|5|5|2855.1843163|34536651|5||||||||||
3453666|1|1|1|9358.664163|34536661|1||||||||||
3453666|1|2|2|9358.664163|34536661|1||||||||||
3453666|1|3|3|9358.664163|34536661|1||||||||||
3453667|1|1|1|7270.3161637|34536671|2|1|||||||||
3453667|1|2|2|7270.3161637|34536671|1||||||||||
3453667|1|3|3|7270.3161637|34536671|2|1|||||||||
3453667|1|4|4|7270.3161637|34536671|3|2|2|2|2|2|||||
3453668|1|1|1|5499.4863621|34536681|5||||||||||
3453668|1|2|2|5499.4863621|34536681|1||||||||||
3453668|1|3|3|5499.4863621|34536681|1||||||||||
3453668|1|4|4|5499.4863621|34536681|1||||||||||
3453668|1|5|5|5499.4863621|34536681|1||||||||||
3453668|1|6|6|5499.4863621|34536681|3|2|2|2|2|2|||||
3453669|1|1|1|5269.4547136|34536691|1||||||||||
3453669|1|2|2|5269.4547136|34536691|1||||||||||
3453669|1|3|3|5269.4547136|34536691|3|2|2|2|2|2|||||
3453669|1|4|4|5269.4547136|34536691|3|2|2|2|2|2|||||
3453669|1|5|5|5269.4547136|34536691|1||||||||||
3453670|1|1|1|4568.4306628|34536701|1||||||||||
3453670|1|2|2|4568.4306628|34536701|3|2|2|2|2|2|||||
3453671|1|1|1|4557.5925248|34536711|1||||||||||
3453672|1|1|1|4568.4306628|34536721|1||||||||||
3453672|1|2|2|4568.4306628|34536721|3|1|||||||||
3453673|1|1|1|3692.1635578|34536731|1||||||||||
3453673|1|2|2|3692.1635578|34536731|3|2|2|2|2|2|||||
3453673|1|3|3|3692.1635578|34536731|3|2|2|2|2|2|||||
3453674|1|1|1|7098.2551183|34536741|1||||||||||
3453674|1|2|2|7098.2551183|34536741|4|2|2|2|2|2|||||
3453674|1|3|3|7098.2551183|34536741|3|1|||||||||
3453674|1|4|4|7098.2551183|34536741|3|2|2|2|2|2|||||
3453675|1|1|1|6746.8686814|34536751|1||||||||||
3453675|1|2|2|6746.8686814|34536751|3|2|2|2|2|2|||||
3453676|1|1|1|4809.2502831|34536761|1||||||||||
3453676|1|2|2|4809.2502831|34536761|3|2|2|2|2|2|||||
3453676|1|3|3|4809.2502831|34536761|4|2|2|2|2|2|||||
3453677|1|1|1|7744.4100327|34536771|1||||||||||
3453677|1|2|2|7744.4100327|34536771|1||||||||||
3453677|1|3|3|7744.4100327|34536771|3|2|2|2|2|2|||||
3453678|1|1|1|7678.862637|34536781|1||||||||||
3453678|1|2|2|7678.862637|34536781|1||||||||||
3453679|1|1|1|5503.8959841|34536791|1||||||||||
3453679|1|2|2|5503.8959841|34536791|3|2|2|2|2|2|||||
3453680|1|1|1|7421.7382101|34536801|1||||||||||
3453680|1|2|2|7421.7382101|34536801|1||||||||||
3453681|1|1|1|8066.7608659|34536811|1||||||||||
3453681|1|2|2|8066.7608659|34536811|1||||||||||
3453681|1|3|3|8066.7608659|34536811|3|2|2|2|2|2|||||
3453682|1|1|1|4941.3897901|34536821|4|2|2|2|2|2|||||
3453683|1|1|1|5255.0913986|34536831|4|2|2|2|2|2|||||
3453683|1|2|2|5255.0913986|34536831|4|2|2|2|2|2|||||
3453683|1|3|3|5255.0913986|34536831|1||||||||||
3453684|1|1|1|7630.2045811|34536841|4|2|2|2|2|2|||||
3453684|1|2|2|7630.2045811|34536841|2|2|2|2|1||||||1
3453684|1|3|3|7630.2045811|34536841|1||||||||||
3453684|1|4|4|7630.2045811|34536841|3|2|2|2|2|2|||||
3453685|1|5|5|4764.2509411|34536851|1||||||||||
3453685|1|1|1|4764.2509411|34536851|4|2|2|2|1||||||1
3453685|1|2|2|4764.2509411|34536851|1||||||||||
3453685|1|4|4|4764.2509411|34536851|3|2|2|2|2|2|||||
3453686|1|1|1|5967.4975063|34536861|1||||||||||
3453686|1|2|2|5967.4975063|34536861|3|2|2|2|1||||||1
3453687|1|1|1|4764.2509411|34536871|1||||||||||
3453687|1|2|2|4764.2509411|34536871|3|2|2|2|2|2|||||
3453687|1|5|5|4764.2509411|34536871|4|2|2|2|2|2|||||
3453687|1|6|6|4764.2509411|34536871|1||||||||||
3453688|1|1|1|6632.2645341|34536881|6|2|2|2|2|2|||||
3453688|1|2|2|6632.2645341|34536881|4|2|2|2|2|2|||||
3453688|1|3|3|6632.2645341|34536881|5||||||||||
3453688|1|4|4|6632.2645341|34536881|1||||||||||
3453689|1|1|1|8201.1514261|34536891|1||||||||||
3453689|1|2|2|8201.1514261|34536891|1||||||||||
3453690|1|1|1|5340.3836217|34536901|1||||||||||
3453691|1|1|1|5979.5356094|34536911|1||||||||||
3453691|1|2|2|5979.5356094|34536911|2|2|2|2|1||||||1
3453691|1|3|3|5979.5356094|34536911|3|2|2|2|2|2|||||
3453691|1|4|4|5979.5356094|34536911|3|2|2|2|2|2|||||
3453692|1|1|1|8658.6588861|34536921|1||||||||||
3453693|1|1|1|6112.0930535|34536931|1||||||||||
3453693|1|2|2|6112.0930535|34536931|4|2|2|2|2|2|||||
3453693|1|3|3|6112.0930535|34536931|1||||||||||
3453693|1|4|4|6112.0930535|34536931|5||||||||||
3453694|1|1|1|8084.0771394|34536941|1||||||||||
3453694|1|2|2|8084.0771394|34536941|1||||||||||
3453694|1|3|3|8084.0771394|34536941|3|2|2|2|2|2|||||
3453695|1|1|1|8658.6588861|34536951|1||||||||||
3453696|1|1|1|6474.7723492|34536961|1||||||||||
3453696|1|2|2|6474.7723492|34536961|4|2|2|2|2|2|||||
3453696|1|4|4|6474.7723492|34536961|6|2|2|2|2|2|||||
3453697|1|1|1|4278.7702507|34536971|1||||||||||
3453697|1|2|2|4278.7702507|34536971|3|2|2|2|2|2|||||
3453698|1|1|1|7772.6073711|34536981|1||||||||||
3453698|1|2|2|7772.6073711|34536981|2|2|2|2|1||||||1
3453699|1|1|1|5489.3177064|34536991|4|2|2|2|2|2|||||
3453699|1|2|2|5489.3177064|34536991|4|2|2|2|2|2|||||
3453700|1|1|1|5204.0710937|34537001|4|2|2|2|2|2|||||
3453700|1|2|2|5204.0710937|34537001|4|2|2|2|2|2|||||
3453700|1|3|3|5204.0710937|34537001|1||||||||||
3453701|1|1|1|7416.0390531|34537011|4|2|2|2|2|2|||||
3453701|1|2|2|7416.0390531|34537011|1||||||||||
3453701|1|3|3|7416.0390531|34537011|1||||||||||
3453702|1|1|1|6441.7885989|34537021|1||||||||||
3453702|1|2|2|6441.7885989|34537021|4|2|2|2|2|2|||||
3453703|1|1|1|4893.4151319|34537031|4|2|2|2|2|2|||||
3453704|1|1|1|8596.8912124|34537041|2|1|||||||||
3453705|1|1|1|7213.3115729|34537051|1||||||||||
3453705|1|2|2|7213.3115729|34537051|3|2|2|2|2|2|||||
3453706|1|1|1|7196.1987234|34537061|5||||||||||
3453707|1|1|1|12973.7782|34537071|1||||||||||
3453707|1|2|2|12973.7782|34537071|1||||||||||
3453707|1|3|3|12973.7782|34537071|1||||||||||
3453707|1|4|4|12973.7782|34537071|3|2|2|2|2|2|||||
3453707|1|5|5|12973.7782|34537071|3|2|2|2|2|2|||||
3453708|1|1|1|5486.7779078|34537081|1||||||||||
3453708|1|2|2|5486.7779078|34537081|4|2|2|2|2|2|||||
3453708|1|3|3|5486.7779078|34537081|1||||||||||
3453708|1|4|4|5486.7779078|34537081|3|2|2|2|2|2|||||
3453709|1|1|1|9473.2185278|34537091|1||||||||||
3453709|1|2|2|9473.2185278|34537091|1||||||||||
3453710|1|1|1|9545.2032501|34537101|1||||||||||
3453710|1|2|2|9545.2032501|34537101|1||||||||||
3453711|1|1|1|7196.1987234|34537111|1||||||||||
3453712|1|1|1|6922.399194|34537121|4|2|2|2|2|1|8|2||1|1
3453712|1|2|2|6922.399194|34537121|2|1|||||||||
3453713|1|1|1|5933.5406015|34537131|1||||||||||
3453714|1|1|1|5282.1021482|34537141|1||||||||||
3453714|1|2|2|5282.1021482|34537141|1||||||||||
3453714|1|3|3|5282.1021482|34537141|4|2|2|2|2|2|||||
3453715|1|1|1|3771.5677686|34537151|1||||||||||
3453715|1|2|2|3771.5677686|34537151|3|2|2|2|2|2|||||
3453716|1|1|1|5265.6009209|34537161|4|1|||||||||
3453716|1|2|2|5265.6009209|34537161|3|2|2|2|2|2|||||
3453716|1|4|4|5265.6009209|34537161|6|2|2|2|2|2|||||
3453717|1|1|1|6572.2956291|34537171|1||||||||||
3453717|1|2|2|6572.2956291|34537171|4|2|2|2|2|2|||||
3453717|1|3|3|6572.2956291|34537171|2|2|2|2|1||||||2
3453717|1|4|4|6572.2956291|34537171|2|2|2|2|1||||||1
3453718|1|1|1|7889.151657|34537181|1||||||||||
3453718|1|2|2|7889.151657|34537181|1||||||||||
3453719|1|1|1|5268.1230269|34537191|3|2|2|2|2|2|||||
3453720|1|1|1|5979.2691742|34537201|1||||||||||
3453720|1|2|2|5979.2691742|34537201|1||||||||||
3453720|1|3|3|5979.2691742|34537201|4|2|2|2|2|2|||||
3453720|1|4|4|5979.2691742|34537201|3|2|2|2|2|2|||||
3453721|1|1|1|6062.7993312|34537211|1||||||||||
3453721|1|2|2|6062.7993312|34537211|3|2|2|2|2|2|||||
3453721|1|3|3|6062.7993312|34537211|3|2|2|2|2|2|||||
3453722|1|1|1|5063.0224087|34537221|4|2|2|2|2|2|||||
3453722|1|2|2|5063.0224087|34537221|4|2|2|2|2|2|||||
3453722|1|3|3|5063.0224087|34537221|3|2|2|2|1||||||2
3453723|1|1|1|2795.0751728|34537231|1||||||||||
3453723|1|2|2|2795.0751728|34537231|4|2|2|2|2|2|||||
3453723|1|3|3|2795.0751728|34537231|4|2|2|2|2|2|||||
3453723|1|4|4|2795.0751728|34537231|4|2|2|2|2|2|||||
3453723|1|5|5|2795.0751728|34537231|4|2|2|2|2|2|||||
3453724|1|1|1|4461.6432085|34537241|4|2|2|2|2|2|||||
3453725|1|1|1|3333.1360714|34537251|4|2|2|2|2|2|||||
3453725|1|2|2|3333.1360714|34537251|5||||||||||
3453726|1|1|1|7202.9016031|34537261|1||||||||||
3453726|1|2|2|7202.9016031|34537261|1||||||||||
3453726|1|3|3|7202.9016031|34537261|3|2|2|2|2|2|||||
3453726|1|4|4|7202.9016031|34537261|3|2|2|2|2|2|||||
3453727|1|1|1|9646.9063251|34537271|1||||||||||
3453727|1|2|2|9646.9063251|34537271|1||||||||||
3453727|1|3|3|9646.9063251|34537271|1||||||||||
3453728|1|1|1|6133.4732811|34537281|4|2|2|2|2|2|||||
3453729|1|1|1|3603.823832|34537291|1||||||||||
3453729|1|2|2|3603.823832|34537291|3|2|2|2|2|2|||||
3453730|1|1|1|9299.3593765|34537301|1||||||||||
3453730|1|2|2|9299.3593765|34537301|1||||||||||
3453731|1|1|1|4410.5312331|34537311|4|2|2|2|2|2|||||
3453731|1|2|2|4410.5312331|34537311|1||||||||||
3453731|1|3|3|4410.5312331|34537311|1||||||||||
3453731|1|4|4|4410.5312331|34537311|4|2|2|2|2|2|||||
3453732|1|1|1|7239.1931398|34537321|1||||||||||
3453732|1|2|2|7239.1931398|34537321|1||||||||||
3453733|1|1|1|4302.7597981|34537331|1||||||||||
3453733|1|2|2|4302.7597981|34537331|1||||||||||
3453733|1|3|3|4302.7597981|34537331|3|2|2|2|2|2|||||
3453734|1|1|1|4557.5925248|34537341|4|2|2|2|2|2|||||
3453735|1|1|1|6071.2752809|34537351|1||||||||||
3453735|1|2|2|6071.2752809|34537351|1||||||||||
3453735|1|3|3|6071.2752809|34537351|3|2|2|2|2|2|||||
3453736|1|1|1|11765.734523|34537361|1||||||||||
3453736|1|2|2|11765.734523|34537361|4|2|2|2|2|1|10||||
3453736|1|3|3|11765.734523|34537361|3|2|2|2|2|2|||||
3453737|1|1|1|13137.766848|34537371|1||||||||||
3453737|1|2|2|13137.766848|34537371|4|2|2|2|2|2|||||
3453739|1|1|1|8418.3502987|34537391|4|2|2|2|2|2|||||
3453739|1|2|2|8418.3502987|34537391|6|2|2|2|2|2|||||
3453739|1|3|3|8418.3502987|34537391|1||||||||||
3453740|1|1|1|8879.7786427|34537401|4|2|2|2|2|2|||||
3453740|1|2|2|8879.7786427|34537401|4|2|2|2|2|2|||||
3453741|1|1|1|11032.573715|34537411|4|2|2|2|2|2|||||
3453741|1|2|2|11032.573715|34537411|1||||||||||
3453742|1|1|1|12676.338504|34537421|1||||||||||
3453742|1|2|2|12676.338504|34537421|4|2|2|2|2|2|||||
3453742|1|3|3|12676.338504|34537421|3|2|2|2|2|2|||||
3453743|1|1|1|10881.968725|34537431|1||||||||||
3453744|1|1|1|12573.335453|34537441|1||||||||||
3453744|1|2|2|12573.335453|34537441|4|2|2|2|1||||||1
3453745|1|1|1|5102.0304841|34537451|1||||||||||
3453745|1|2|2|5102.0304841|34537451|4|2|2|2|2|2|||||
3453745|1|3|3|5102.0304841|34537451|1||||||||||
3453746|1|1|1|4517.8122738|34537461|4|2|2|2|2|2|||||
3453746|1|2|2|4517.8122738|34537461|1||||||||||
3453747|1|1|1|7068.3221049|34537471|1||||||||||
3453747|1|2|2|7068.3221049|34537471|1||||||||||
3453748|1|1|1|6761.3213113|34537481|1||||||||||
3453748|1|2|2|6761.3213113|34537481|1||||||||||
3453749|1|1|1|3875.0793892|34537491|1||||||||||
3453749|1|2|2|3875.0793892|34537491|1||||||||||
3453750|1|1|1|7620.203305|34537501|1||||||||||
3453750|1|2|2|7620.203305|34537501|1||||||||||
3453751|1|1|1|7561.6886308|34537511|1||||||||||
3453751|1|2|2|7561.6886308|34537511|1||||||||||
3453751|1|3|3|7561.6886308|34537511|3|2|2|2|2|2|||||
3453754|1|1|1|5070.993321|34537541|4|1|||||||||
3453754|1|2|2|5070.993321|34537541|3|2|2|2|2|2|||||
3453756|1|2|2|7798.5865587|34537561|1||||||||||
3453756|1|3|3|7798.5865587|34537561|3|2|2|2|2|2|||||
3453756|1|4|4|7798.5865587|34537561|3|2|2|2|2|2|||||
3453756|1|5|5|7798.5865587|34537561|1||||||||||
3453756|1|1|1|7798.5865587|34537561|4|2|2|2|2|2|||||
3453757|1|1|1|6480.934269|34537571|1||||||||||
3453757|1|2|2|6480.934269|34537571|1||||||||||
3453757|1|3|3|6480.934269|34537571|3|2|2|2|2|2|||||
3453758|1|1|1|5070.993321|34537581|1||||||||||
3453758|1|2|2|5070.993321|34537581|3|2|2|2|2|2|||||
3453759|1|1|1|6659.718965|34537591|1||||||||||
3453759|1|2|2|6659.718965|34537591|1||||||||||
3453760|1|1|1|5058.9629041|34537601|1||||||||||
3453761|1|3|3|3484.475809|34537611|4|2|2|2|2|2|||||
3453761|1|1|1|3484.475809|34537611|4|2|2|2|2|2|||||
3453761|1|2|2|3484.475809|34537611|4|2|2|2|2|2|||||
3453762|1|1|1|7749.6249972|34537621|1||||||||||
3453762|1|2|2|7749.6249972|34537621|4|2|2|2|2|2|||||
3453763|1|1|1|8253.0155639|34537631|1||||||||||
3453764|1|1|1|8497.9598055|34537641|1||||||||||
3453764|1|2|2|8497.9598055|34537641|1||||||||||
3453764|1|3|3|8497.9598055|34537641|2|2|2|2|1||||||1
3453764|1|4|4|8497.9598055|34537641|3|2|2|2|2|2|||||
3453765|1|1|1|12348.505165|34537651|4|2|2|2|2|2|||||
3453765|1|2|2|12348.505165|34537651|1||||||||||
3453765|1|3|3|12348.505165|34537651|1||||||||||
3453766|1|1|1|5596.542656|34537661|2|1|||||||||
3453766|1|2|2|5596.542656|34537661|3|2|2|2|2|2|||||
3453766|1|3|3|5596.542656|34537661|3|2|2|2|2|2|||||
3453767|1|1|1|7408.2333209|34537671|1||||||||||
3453767|1|3|3|7408.2333209|34537671|1||||||||||
3453768|1|1|1|6924.7791099|34537681|1||||||||||
3453768|1|2|2|6924.7791099|34537681|3|2|2|2|2|2|||||
3453769|1|1|1|7436.8174682|34537691|2|2|2|2|1||||||1
3453769|1|2|2|7436.8174682|34537691|4|2|2|2|2|2|||||
3453769|1|3|3|7436.8174682|34537691|1||||||||||
3453769|1|4|4|7436.8174682|34537691|1||||||||||
3453770|1|1|1|7789.9569886|34537701|4|2|2|2|2|2|||||
3453770|1|2|2|7789.9569886|34537701|4|2|2|2|2|2|||||
3453770|1|3|3|7789.9569886|34537701|1||||||||||
3453771|1|1|1|7902.459217|34537711|1||||||||||
3453771|1|2|2|7902.459217|34537711|1||||||||||
3453771|1|3|3|7902.459217|34537711|1||||||||||
3453772|1|1|1|6847.3029484|34537721|4|2|1||||||||
3453772|1|2|2|6847.3029484|34537721|1||||||||||
3453772|1|4|4|6847.3029484|34537721|1||||||||||
3453773|1|1|1|3273.1641575|34537731|1||||||||||
3453773|1|2|2|3273.1641575|34537731|3|2|2|2|2|2|||||
3453773|1|4|4|3273.1641575|34537731|1||||||||||
3453773|1|5|5|3273.1641575|34537731|3|2|2|2|2|2|||||
3453774|1|1|1|8164.5035411|34537741|1||||||||||
3453774|1|2|2|8164.5035411|34537741|1||||||||||
3453775|1|1|1|7066.2134575|34537751|1||||||||||
3453776|1|1|1|5655.9342531|34537761|1||||||||||
3453776|1|2|2|5655.9342531|34537761|1||||||||||
3453776|1|3|3|5655.9342531|34537761|3|2|2|2|2|2|||||
