Directorio|Secuencia_p|Secuencia_encuesta|Orden|Fex_c|llave_hogar|P1992|P1993S1|P1993S1A1|P1994|P1994S1|P1995|P1995S1|P1996S1|P1996S1A1|P1996S2|P1996S2A1|P1996S3|P1996S3A1|P1996S4|P1996S4A1|P1996S5|P1996S5A1|P1996S7|P1996S7A1|P1996S8|P1996S8A1|P1996S10|P1996S10A1|P1997|P1998
3465326|1|4|4|133.34686805|34653261|2||||||||||||||||||||||||1
3465326|1|5|5|133.34686805|34653261|2||||||||||||||||||||||||1
3465327|1|1|1|81.21410015|34653271|2||||||||||||||||||||||||2
3465327|1|2|2|81.21410015|34653271|2||||||||||||||||||||||||2
3465327|1|3|3|81.21410015|34653271|2||||||||||||||||||||||||2
3465328|1|1|1|52.42159122|34653281|2||||||||||||||||||||||||2
3465328|1|2|2|52.42159122|34653281|2||||||||||||||||||||||||2
3465328|1|3|3|52.42159122|34653281|2||||||||||||||||||||||||2
3465328|1|4|4|52.42159122|34653281|2||||||||||||||||||||||||2
3465328|1|5|5|52.42159122|34653281|2||||||||||||||||||||||||2
3465328|1|6|6|52.42159122|34653281|2||||||||||||||||||||||||2
3465329|1|1|1|60.107959835|34653291|2||||||||||||||||||||||||1
3465329|1|2|2|60.107959835|34653291|2||||||||||||||||||||||||1
3465330|1|1|1|72.030225662|34653301|2||||||||||||||||||||||||2
3465330|1|2|2|72.030225662|34653301|2||||||||||||||||||||||||2
3465331|1|1|1|133.01809321|34653311|2||||||||||||||||||||||||1
3465331|1|2|2|133.01809321|34653311|2||||||||||||||||||||||||1
3465331|1|3|3|133.01809321|34653311|2||||||||||||||||||||||||1
3465331|1|4|4|133.01809321|34653311|2||||||||||||||||||||||||1
3465332|1|1|1|177.89023849|34653321|2||||||||||||||||||||||||1
3465332|1|2|2|177.89023849|34653321|2||||||||||||||||||||||||1
3465332|1|3|3|177.89023849|34653321|2||||||||||||||||||||||||1
3465333|1|1|1|95.784163811|34653331|2||||||||||||||||||||||||1
3465334|1|1|1|249.52585483|34653341|2||||||||||||||||||||||||2
3465334|1|2|2|249.52585483|34653341|2||||||||||||||||||||||||2
3465334|1|3|3|249.52585483|34653341|2||||||||||||||||||||||||2
3465335|1|1|1|229.75981151|34653351|2||||||||||||||||||||||||4
3465335|1|2|2|229.75981151|34653351|2||||||||||||||||||||||||2
3465335|1|3|3|229.75981151|34653351|2||||||||||||||||||||||||4
3465336|1|1|1|296.47378472|34653361|2||||||||||||||||||||||||4
3465336|1|2|2|296.47378472|34653361|2||||||||||||||||||||||||2
3465336|1|3|3|296.47378472|34653361|2||||||||||||||||||||||||2
3465336|1|4|4|296.47378472|34653361|2||||||||||||||||||||||||2
3465336|1|5|5|296.47378472|34653361|2||||||||||||||||||||||||2
3465336|1|6|6|296.47378472|34653361|2||||||||||||||||||||||||2
3465337|1|1|1|174.73461611|34653371|2||||||||||||||||||||||||2
3465337|1|2|2|174.73461611|34653371|1|11|11001|4||2024-08-17|2024-08-19|2||1|2|2||2||2||2||2||2||4|
3465338|1|2|2|272.37377829|34653381|1|18|18001|4||2024-08-14|2024-08-21|2||1|7|2||2||2||2||2||2||3|
3465338|1|3|3|272.37377829|34653381|1|18|18001|4||2024-08-14|2024-08-21|2||1|7|2||2||2||2||2||2||3|
3465338|1|1|1|272.37377829|34653381|1|18|18001|4||2024-08-14|2024-08-21|2||1|7|2||2||2||2||2||2||3|
3465339|1|1|1|287.39489882|34653391|2||||||||||||||||||||||||2
3465339|1|2|2|287.39489882|34653391|2||||||||||||||||||||||||2
3465340|1|1|1|304.04037045|34653401|2||||||||||||||||||||||||2
3465340|1|2|2|304.04037045|34653401|2||||||||||||||||||||||||2
3465340|1|3|3|304.04037045|34653401|2||||||||||||||||||||||||2
3465340|1|4|4|304.04037045|34653401|2||||||||||||||||||||||||2
3465341|1|1|1|66.809076572|34653411|2||||||||||||||||||||||||2
3465341|1|2|2|66.809076572|34653411|2||||||||||||||||||||||||2
3465342|1|1|1|67.069077604|34653421|2||||||||||||||||||||||||2
3465342|1|2|2|67.069077604|34653421|2||||||||||||||||||||||||2
3465342|1|3|3|67.069077604|34653421|2||||||||||||||||||||||||1
3465343|1|1|1|77.625127586|34653431|2||||||||||||||||||||||||1
3465343|1|2|2|77.625127586|34653431|2||||||||||||||||||||||||1
3465343|1|3|3|77.625127586|34653431|2||||||||||||||||||||||||1
3465343|1|4|4|77.625127586|34653431|2||||||||||||||||||||||||1
3465343|1|5|5|77.625127586|34653431|2||||||||||||||||||||||||1
3465344|1|1|1|108.95533222|34653441|2||||||||||||||||||||||||2
3465344|1|2|2|108.95533222|34653441|2||||||||||||||||||||||||2
3465344|1|3|3|108.95533222|34653441|2||||||||||||||||||||||||2
3465344|1|4|4|108.95533222|34653441|2||||||||||||||||||||||||2
3465344|1|5|5|108.95533222|34653441|2||||||||||||||||||||||||2
3465345|1|1|1|115.81239353|34653451|2||||||||||||||||||||||||2
3465345|1|2|2|115.81239353|34653451|2||||||||||||||||||||||||2
3465346|1|1|1|114.93977725|34653461|2||||||||||||||||||||||||2
3465346|1|2|2|114.93977725|34653461|2||||||||||||||||||||||||2
3465346|1|3|3|114.93977725|34653461|2||||||||||||||||||||||||2
3465346|1|4|4|114.93977725|34653461|2||||||||||||||||||||||||2
3465347|1|1|1|94.304623062|34653471|2||||||||||||||||||||||||4
3465347|1|2|2|94.304623062|34653471|2||||||||||||||||||||||||2
3465347|1|3|3|94.304623062|34653471|2||||||||||||||||||||||||2
3465347|1|5|5|94.304623062|34653471|2||||||||||||||||||||||||2
3465348|1|2|2|115.44938873|34653481|2||||||||||||||||||||||||2
3465348|1|4|4|115.44938873|34653481|2||||||||||||||||||||||||2
3465348|1|1|1|115.44938873|34653481|2||||||||||||||||||||||||2
3465349|1|1|1|70.875060816|34653491|2||||||||||||||||||||||||4
3465349|1|2|2|70.875060816|34653491|2||||||||||||||||||||||||4
3465349|1|3|3|70.875060816|34653491|2||||||||||||||||||||||||1
3465349|1|4|4|70.875060816|34653491|2||||||||||||||||||||||||1
3465349|1|5|5|70.875060816|34653491|2||||||||||||||||||||||||1
3465349|1|6|6|70.875060816|34653491|2||||||||||||||||||||||||1
3465350|1|1|1|86.003700093|34653501|2||||||||||||||||||||||||2
3465350|1|2|2|86.003700093|34653501|2||||||||||||||||||||||||2
3465350|1|3|3|86.003700093|34653501|2||||||||||||||||||||||||2
3465350|1|4|4|86.003700093|34653501|2||||||||||||||||||||||||2
3465351|1|1|1|98.270891675|34653511|2||||||||||||||||||||||||2
3465351|1|2|2|98.270891675|34653511|2||||||||||||||||||||||||2
3465351|1|3|3|98.270891675|34653511|2||||||||||||||||||||||||2
3465352|1|1|1|84.039441316|34653521|2||||||||||||||||||||||||2
3465352|1|2|2|84.039441316|34653521|2||||||||||||||||||||||||2
3465353|1|1|1|108.01628041|34653531|2||||||||||||||||||||||||2
3465353|1|2|2|108.01628041|34653531|2||||||||||||||||||||||||2
3465353|1|3|3|108.01628041|34653531|2||||||||||||||||||||||||2
3465354|1|1|1|163.43545134|34653541|2||||||||||||||||||||||||4
3465354|1|2|2|163.43545134|34653541|2||||||||||||||||||||||||2
3465354|1|3|3|163.43545134|34653541|2||||||||||||||||||||||||2
3465354|1|4|4|163.43545134|34653541|2||||||||||||||||||||||||2
3465355|1|1|1|145.98955454|34653551|2||||||||||||||||||||||||4
3465355|1|2|2|145.98955454|34653551|2||||||||||||||||||||||||2
3465356|1|1|1|115.74778244|34653561|2||||||||||||||||||||||||4
3465356|1|2|2|115.74778244|34653561|2||||||||||||||||||||||||2
3465356|1|3|3|115.74778244|34653561|2||||||||||||||||||||||||2
3465356|1|4|4|115.74778244|34653561|2||||||||||||||||||||||||2
3465356|1|5|5|115.74778244|34653561|2||||||||||||||||||||||||2
3465357|1|1|1|109.44529942|34653571|2||||||||||||||||||||||||4
3465358|1|1|1|101.28950775|34653581|2||||||||||||||||||||||||4
3465358|1|2|2|101.28950775|34653581|2||||||||||||||||||||||||4
3465358|1|3|3|101.28950775|34653581|2||||||||||||||||||||||||4
3465358|1|4|4|101.28950775|34653581|2||||||||||||||||||||||||4
3465359|1|1|1|99.652154201|34653591|2||||||||||||||||||||||||2
3465359|1|2|2|99.652154201|34653591|2||||||||||||||||||||||||2
3465359|1|3|3|99.652154201|34653591|2||||||||||||||||||||||||2
3465359|1|4|4|99.652154201|34653591|2||||||||||||||||||||||||2
3465359|1|5|5|99.652154201|34653591|2||||||||||||||||||||||||2
3465360|1|1|1|103.31316762|34653601|2||||||||||||||||||||||||1
3465360|1|2|2|103.31316762|34653601|2||||||||||||||||||||||||4
3465361|1|1|1|144.62943632|34653611|2||||||||||||||||||||||||2
3465361|1|2|2|144.62943632|34653611|2||||||||||||||||||||||||2
3465361|1|3|3|144.62943632|34653611|2||||||||||||||||||||||||2
3465362|1|1|1|566.40122011|34653621|2||||||||||||||||||||||||4
3465362|1|2|2|566.40122011|34653621|2||||||||||||||||||||||||4
3465362|1|3|3|566.40122011|34653621|2||||||||||||||||||||||||1
3465362|2|1|1|566.40122011|34653622|2||||||||||||||||||||||||1
3465363|1|1|1|595.25564972|34653631|2||||||||||||||||||||||||1
3465363|1|2|2|595.25564972|34653631|2||||||||||||||||||||||||1
3465363|1|3|3|595.25564972|34653631|2||||||||||||||||||||||||1
3465363|1|4|4|595.25564972|34653631|2||||||||||||||||||||||||2
3465364|1|1|1|394.15070689|34653641|2||||||||||||||||||||||||2
3465365|1|1|1|235.92996025|34653651|2||||||||||||||||||||||||2
3465365|1|2|2|235.92996025|34653651|2||||||||||||||||||||||||2
3465365|1|3|3|235.92996025|34653651|2||||||||||||||||||||||||2
3465365|1|4|4|235.92996025|34653651|2||||||||||||||||||||||||2
3465366|1|1|1|324.72359674|34653661|2||||||||||||||||||||||||4
3465366|1|2|2|324.72359674|34653661|2||||||||||||||||||||||||4
3465366|1|3|3|324.72359674|34653661|2||||||||||||||||||||||||4
3465367|1|1|1|476.90056864|34653671|2||||||||||||||||||||||||1
3465367|1|2|2|476.90056864|34653671|2||||||||||||||||||||||||4
3465368|1|1|1|553.52594302|34653681|2||||||||||||||||||||||||2
3465368|1|2|2|553.52594302|34653681|2||||||||||||||||||||||||2
3465368|1|3|3|553.52594302|34653681|2||||||||||||||||||||||||2
3465368|1|4|4|553.52594302|34653681|2||||||||||||||||||||||||2
3465369|1|1|1|358.85446345|34653691|2||||||||||||||||||||||||4
3465369|1|2|2|358.85446345|34653691|2||||||||||||||||||||||||4
3465369|1|3|3|358.85446345|34653691|2||||||||||||||||||||||||1
3465370|1|1|1|561.75794905|34653701|2||||||||||||||||||||||||4
3465370|1|2|2|561.75794905|34653701|2||||||||||||||||||||||||4
3465371|1|1|1|401.2988737|34653711|2||||||||||||||||||||||||1
3465371|1|2|2|401.2988737|34653711|2||||||||||||||||||||||||1
3465372|1|1|1|445.85755098|34653721|2||||||||||||||||||||||||2
3465372|1|2|2|445.85755098|34653721|2||||||||||||||||||||||||2
3465372|1|3|3|445.85755098|34653721|2||||||||||||||||||||||||2
3465373|1|1|1|447.9769181|34653731|2||||||||||||||||||||||||1
3465374|1|1|1|349.49390071|34653741|2||||||||||||||||||||||||2
3465374|1|2|2|349.49390071|34653741|2||||||||||||||||||||||||2
3465375|1|1|1|362.53906601|34653751|2||||||||||||||||||||||||2
3465375|1|2|2|362.53906601|34653751|2||||||||||||||||||||||||2
3465375|1|3|3|362.53906601|34653751|2||||||||||||||||||||||||2
3465376|1|1|1|317.76683745|34653761|2||||||||||||||||||||||||2
3465376|1|2|2|317.76683745|34653761|2||||||||||||||||||||||||2
3465376|1|3|3|317.76683745|34653761|2||||||||||||||||||||||||2
3465376|1|4|4|317.76683745|34653761|2||||||||||||||||||||||||2
3465377|1|1|1|683.52666825|34653771|2||||||||||||||||||||||||2
3465377|1|2|2|683.52666825|34653771|2||||||||||||||||||||||||2
3465377|1|3|3|683.52666825|34653771|2||||||||||||||||||||||||2
3465378|1|1|1|369.89287489|34653781|2||||||||||||||||||||||||2
3465378|1|2|2|369.89287489|34653781|2||||||||||||||||||||||||2
3465379|1|1|1|363.30412983|34653791|2||||||||||||||||||||||||2
3465380|1|1|1|393.68971189|34653801|2||||||||||||||||||||||||2
3465380|1|2|2|393.68971189|34653801|2||||||||||||||||||||||||2
3465380|1|3|3|393.68971189|34653801|2||||||||||||||||||||||||2
3465381|1|1|1|356.03619758|34653811|2||||||||||||||||||||||||2
3465381|1|2|2|356.03619758|34653811|2||||||||||||||||||||||||4
3465381|1|3|3|356.03619758|34653811|2||||||||||||||||||||||||2
3465382|1|1|1|426.05580581|34653821|2||||||||||||||||||||||||2
3465382|1|2|2|426.05580581|34653821|2||||||||||||||||||||||||2
3465383|1|1|1|395.6534725|34653831|2||||||||||||||||||||||||4
3465383|1|2|2|395.6534725|34653831|2||||||||||||||||||||||||4
3465384|1|1|1|367.14767643|34653841|2||||||||||||||||||||||||2
3465384|1|2|2|367.14767643|34653841|2||||||||||||||||||||||||2
3465384|1|3|3|367.14767643|34653841|2||||||||||||||||||||||||2
3465385|1|1|1|861.06984276|34653851|2||||||||||||||||||||||||2
3465385|1|2|2|861.06984276|34653851|2||||||||||||||||||||||||2
3465385|1|3|3|861.06984276|34653851|2||||||||||||||||||||||||2
3465385|1|4|4|861.06984276|34653851|2||||||||||||||||||||||||2
3465385|1|5|5|861.06984276|34653851|2||||||||||||||||||||||||2
3465386|1|1|1|527.79662157|34653861|2||||||||||||||||||||||||2
3465386|1|2|2|527.79662157|34653861|1|47|47189|4||2024-08-23|2024-08-25|2||1|2|2||2||2||2||2||2||3|
3465386|1|3|3|527.79662157|34653861|2||||||||||||||||||||||||2
3465386|1|4|4|527.79662157|34653861|2||||||||||||||||||||||||2
3465386|1|5|5|527.79662157|34653861|1|47|47189|4||2024-08-23|2024-08-25|2||1|2|2||2||2||2||2||2||3|
3465387|1|1|1|972.26668785|34653871|2||||||||||||||||||||||||2
3465387|1|2|2|972.26668785|34653871|2||||||||||||||||||||||||1
3465387|1|3|3|972.26668785|34653871|2||||||||||||||||||||||||1
3465387|1|4|4|972.26668785|34653871|2||||||||||||||||||||||||2
3465388|1|1|1|507.14368087|34653881|2||||||||||||||||||||||||2
3465389|1|1|1|702.2242052|34653891|2||||||||||||||||||||||||2
3465389|1|2|2|702.2242052|34653891|2||||||||||||||||||||||||1
3465389|1|3|3|702.2242052|34653891|2||||||||||||||||||||||||2
3465390|1|1|1|467.67620762|34653901|2||||||||||||||||||||||||2
3465390|1|2|2|467.67620762|34653901|2||||||||||||||||||||||||2
3465390|1|3|3|467.67620762|34653901|2||||||||||||||||||||||||2
3465391|1|1|1|456.84817565|34653911|2||||||||||||||||||||||||4
3465391|1|2|2|456.84817565|34653911|2||||||||||||||||||||||||4
3465391|1|3|3|456.84817565|34653911|2||||||||||||||||||||||||4
3465391|1|4|4|456.84817565|34653911|2||||||||||||||||||||||||4
3465392|1|1|1|751.53587223|34653921|2||||||||||||||||||||||||2
3465392|1|2|2|751.53587223|34653921|2||||||||||||||||||||||||2
3465392|1|3|3|751.53587223|34653921|2||||||||||||||||||||||||2
3465392|1|4|4|751.53587223|34653921|2||||||||||||||||||||||||2
3465393|1|1|1|340.70839492|34653931|2||||||||||||||||||||||||2
3465394|1|1|1|581.97888549|34653941|2||||||||||||||||||||||||2
3465394|1|2|2|581.97888549|34653941|2||||||||||||||||||||||||1
3465395|1|1|1|388.68780538|34653951|2||||||||||||||||||||||||2
3465395|1|2|2|388.68780538|34653951|2||||||||||||||||||||||||2
3465396|1|1|1|317.91427169|34653961|2||||||||||||||||||||||||2
3465397|1|1|1|193.5872038|34653971|2||||||||||||||||||||||||4
3465397|1|2|2|193.5872038|34653971|2||||||||||||||||||||||||2
3465397|1|3|3|193.5872038|34653971|2||||||||||||||||||||||||4
3465397|1|4|4|193.5872038|34653971|2||||||||||||||||||||||||2
3465398|1|1|1|659.52024761|34653981|2||||||||||||||||||||||||1
3465398|1|2|2|659.52024761|34653981|2||||||||||||||||||||||||1
3465398|1|3|3|659.52024761|34653981|2||||||||||||||||||||||||1
3465398|1|4|4|659.52024761|34653981|2||||||||||||||||||||||||1
3465398|1|5|5|659.52024761|34653981|2||||||||||||||||||||||||1
3465398|1|6|6|659.52024761|34653981|2||||||||||||||||||||||||1
3465399|1|1|1|561.26878252|34653991|2||||||||||||||||||||||||1
3465399|1|2|2|561.26878252|34653991|2||||||||||||||||||||||||4
3465400|1|1|1|172.21380293|34654001|2||||||||||||||||||||||||2
3465400|1|2|2|172.21380293|34654001|2||||||||||||||||||||||||1
3465401|1|1|1|263.82758355|34654011|2||||||||||||||||||||||||2
3465402|1|1|1|352.31906227|34654021|2||||||||||||||||||||||||1
3465402|1|2|2|352.31906227|34654021|2||||||||||||||||||||||||1
3465402|1|3|3|352.31906227|34654021|2||||||||||||||||||||||||1
3465403|1|1|1|489.76752942|34654031|2||||||||||||||||||||||||4
3465403|1|2|2|489.76752942|34654031|2||||||||||||||||||||||||4
3465404|1|1|1|489.76752942|34654041|2||||||||||||||||||||||||4
3465404|1|2|2|489.76752942|34654041|2||||||||||||||||||||||||4
3465405|1|1|1|684.81487337|34654051|2||||||||||||||||||||||||1
3465405|1|2|2|684.81487337|34654051|2||||||||||||||||||||||||1
3465405|1|3|3|684.81487337|34654051|2||||||||||||||||||||||||1
3465405|1|4|4|684.81487337|34654051|2||||||||||||||||||||||||1
3465406|1|1|1|768.81268246|34654061|2||||||||||||||||||||||||1
3465406|1|2|2|768.81268246|34654061|2||||||||||||||||||||||||1
3465407|1|1|1|357.00224748|34654071|2||||||||||||||||||||||||2
3465408|1|1|1|712.24712176|34654081|2||||||||||||||||||||||||2
3465408|1|2|2|712.24712176|34654081|2||||||||||||||||||||||||2
3465408|1|3|3|712.24712176|34654081|2||||||||||||||||||||||||2
3465408|1|4|4|712.24712176|34654081|2||||||||||||||||||||||||2
3465408|1|5|5|712.24712176|34654081|2||||||||||||||||||||||||2
3465409|1|1|1|357.00224748|34654091|2||||||||||||||||||||||||2
3465410|1|1|1|357.00224748|34654101|2||||||||||||||||||||||||2
3465411|1|1|1|652.43631791|34654111|2||||||||||||||||||||||||2
3465412|1|1|1|488.62484297|34654121|2||||||||||||||||||||||||2
3465412|1|2|2|488.62484297|34654121|2||||||||||||||||||||||||2
3465412|1|3|3|488.62484297|34654121|2||||||||||||||||||||||||2
3465412|1|5|5|488.62484297|34654121|2||||||||||||||||||||||||2
3465413|1|1|1|328.32564009|34654131|2||||||||||||||||||||||||4
3465413|1|2|2|328.32564009|34654131|2||||||||||||||||||||||||4
3465414|1|1|1|443.47907268|34654141|2||||||||||||||||||||||||2
3465415|1|1|1|527.37266023|34654151|2||||||||||||||||||||||||2
3465415|1|2|2|527.37266023|34654151|2||||||||||||||||||||||||2
3465416|1|1|1|496.87263524|34654161|2||||||||||||||||||||||||2
3465416|1|2|2|496.87263524|34654161|2||||||||||||||||||||||||2
3465417|1|1|1|328.32564009|34654171|2||||||||||||||||||||||||2
3465417|1|2|2|328.32564009|34654171|2||||||||||||||||||||||||2
3465418|1|1|1|590.28917059|34654181|2||||||||||||||||||||||||2
3465418|1|2|2|590.28917059|34654181|2||||||||||||||||||||||||2
3465419|1|1|1|257.15123052|34654191|2||||||||||||||||||||||||2
3465419|1|2|2|257.15123052|34654191|2||||||||||||||||||||||||2
3465420|1|1|1|675.3075595|34654201|2||||||||||||||||||||||||4
3465420|1|2|2|675.3075595|34654201|2||||||||||||||||||||||||4
3465421|1|1|1|321.00181229|34654211|2||||||||||||||||||||||||2
3465421|1|2|2|321.00181229|34654211|2||||||||||||||||||||||||2
3465421|1|3|3|321.00181229|34654211|2||||||||||||||||||||||||2
3465422|1|1|1|162.62401246|34654221|1|52|52885|3||2024-08-11|2024-08-12|2||1|1|2||2||2||2||2||2||4|
3465422|1|2|2|162.62401246|34654221|2||||||||||||||||||||||||4
3465422|1|3|3|162.62401246|34654221|2||||||||||||||||||||||||3
3465423|1|1|1|175.30270083|34654231|1|52|52683|4||2024-08-20|2024-08-21|2||1|1|2||2||2||2||2||2||4|
3465423|1|2|2|175.30270083|34654231|1|52|52683|4||2024-08-20|2024-08-21|2||1|1|2||2||2||2||2||2||4|
3465424|1|1|1|160.85867984|34654241|2||||||||||||||||||||||||2
3465424|1|2|2|160.85867984|34654241|2||||||||||||||||||||||||2
3465425|1|1|1|117.26743852|34654251|2||||||||||||||||||||||||7
3465425|1|2|2|117.26743852|34654251|1|52|52683|4||2024-08-10|2024-08-12|2||1|2|2||2||2||2||2||2||3|
3465425|1|3|3|117.26743852|34654251|2||||||||||||||||||||||||1
3465426|1|1|1|183.0346209|34654261|2||||||||||||||||||||||||1
3465427|1|1|1|218.73115947|34654271|2||||||||||||||||||||||||4
3465427|1|3|3|218.73115947|34654271|2||||||||||||||||||||||||2
3465428|1|1|1|261.4563367|34654281|2||||||||||||||||||||||||7
3465428|1|2|2|261.4563367|34654281|2||||||||||||||||||||||||4
3465429|1|1|1|238.91061563|34654291|2||||||||||||||||||||||||2
3465429|1|2|2|238.91061563|34654291|2||||||||||||||||||||||||1
3465430|1|1|1|114.96431966|34654301|2||||||||||||||||||||||||1
3465430|1|2|2|114.96431966|34654301|2||||||||||||||||||||||||2
3465430|1|3|3|114.96431966|34654301|2||||||||||||||||||||||||4
3465430|1|4|4|114.96431966|34654301|2||||||||||||||||||||||||2
3465430|1|5|5|114.96431966|34654301|2||||||||||||||||||||||||2
3465431|1|1|1|264.38367754|34654311|2||||||||||||||||||||||||1
3465431|1|2|2|264.38367754|34654311|1|11|11001|1|6|2024-08-17|2024-08-20|2||2||1|3|2||2||2||2||2||1|
3465431|1|3|3|264.38367754|34654311|2||||||||||||||||||||||||3
3465432|1|1|1|170.21553918|34654321|2||||||||||||||||||||||||2
3465432|1|2|2|170.21553918|34654321|2||||||||||||||||||||||||2
3465433|1|1|1|170.21553918|34654331|2||||||||||||||||||||||||2
3465433|1|2|2|170.21553918|34654331|2||||||||||||||||||||||||4
3465434|1|2|2|196.8417718|34654341|2||||||||||||||||||||||||1
3465434|1|3|3|196.8417718|34654341|2||||||||||||||||||||||||1
3465434|1|1|1|196.8417718|34654341|2||||||||||||||||||||||||4
3465435|1|1|1|316.10737484|34654351|2||||||||||||||||||||||||4
